   4.99999989E-03   23253.7930    
   9.99999978E-03   18056.5449    
   1.99999996E-02   12188.0527    
   3.99999991E-02   7110.93896    
   5.99999987E-02   4918.17969    
   7.99999982E-02   3729.56909
